,ATELNO,Sources
15285,ATEL #8932,1AGLR J2027-0747
15286,ATEL #8932,TXS 2022-077
15287,ATEL #8933,2MASX J17224883+1400584
15288,ATEL #8933,sn2016bly
15289,ATEL #8933,sn2005gj
15290,ATEL #8934,gaia16aki
15291,ATEL #8934,sn2006ax
15292,ATEL #8934,DSS J155910.36+143829.4
15293,ATEL #8935,sn2004aw
15294,ATEL #8935,sn2016blz
15295,ATEL #8935,asassn-16eh
15296,ATEL #8936,sn2007if
15297,ATEL #8936,sn1991t
15298,ATEL #8936,sn2002ic
15299,ATEL #8936,at2016blk
15300,ATEL #8936,asassn-16dx
15301,ATEL #8938,frb150418
15302,ATEL #8938,WISE J071634.59-190039.2
15303,ATEL #8939,asassn-16xx
15304,ATEL #8939,ugc11409
15305,ATEL #8939,asassn-16ej
15306,ATEL #8939,at2016bmc
15307,ATEL #8939,at2016xyz
15308,ATEL #8940,ngc4490
15309,ATEL #8940,ngc4214
15310,ATEL #8940,ngc4461
15311,ATEL #8940,m64
15312,ATEL #8940,ngc2903
15313,ATEL #8941,OT J231437.93-405351.7
15314,ATEL #8941,OT J155546.95-174110.2
15315,ATEL #8941,OT J084630.20-594905.4
15316,ATEL #8941,OT J112238.72-053950.1
15317,ATEL #8941,OT J123325.58-333906.8
15318,ATEL #8942,HB890716
15319,ATEL #8942,2FGLJ0721.9+7120
15320,ATEL #8943,SGR J0755-2933
15321,ATEL #8944,asassn-16xx
15322,ATEL #8944,asassn-16ek
15323,ATEL #8944,at2016xyz
15324,ATEL #8944,at2016bmd
15325,ATEL #8946,frb150418
15326,ATEL #8946,WISE J071634.59-190039.2
15327,ATEL #8947,asassn-16xx
15328,ATEL #8947,asassn-16el
15329,ATEL #8947,at2016bme
15330,ATEL #8947,at2016bmf
15331,ATEL #8947,ugc04671
15332,ATEL #8947,at2016xyz
15333,ATEL #8948,IGR J17091-3624
15334,ATEL #8949,CSS160313-113428
15335,ATEL #8949,ps16bbl
15336,ATEL #8949,at2016bbb
15337,ATEL #8949,ps16bau
15338,ATEL #8949,SDSS J113427.87+114153.7
15339,ATEL #8949,ps16bnq
15340,ATEL #8950,m31
15341,ATEL #8950,OT J004528.12+414117.6
15342,ATEL #8951,m81
15343,ATEL #8951,PNV J09560598+6900401
15344,ATEL #8953,asassn-16xx
15345,ATEL #8953,asassn-16em
15346,ATEL #8953,at2016xyz
15347,ATEL #8953,at2016bmh
15348,ATEL #8955,sn2013ic
15349,ATEL #8955,asassn-16ej
15350,ATEL #8955,at2016bmc
15351,ATEL #8956,OT J121618.59+145308.9
15352,ATEL #8956,OT J082553.24-663037.5
15353,ATEL #8956,OT J182643.42+613816.2
15354,ATEL #8956,OT J122201.31-271527.5
15355,ATEL #8956,OT J130648.42+015859.7
15356,ATEL #8958,ps16bqu
15357,ATEL #8958,ngc4442
15358,ATEL #8958,at2016bqr
15359,ATEL #8959,frb150418
15360,ATEL #8959,WISE J071634.59-190039.2
15361,ATEL #8960,3FGL J2025.6-0736
15362,ATEL #8960,pks2023-07
15363,ATEL #8960,3EG J2025-0744
15364,ATEL #8960,1AGLR J2027-0747
15365,ATEL #8960,5BZQ J2025-0735
15366,ATEL #8961,2FGLJ1042.6+8053
15367,ATEL #8962,BZQJ1801+4404
15368,ATEL #8962,2FGLJ1801.7+4405
15369,ATEL #8963,sn2016blt
15370,ATEL #8963,sn2016bmi
15371,ATEL #8964,OT J113216.79-492853.0
15372,ATEL #8964,OT J124456.34-271030.4
15373,ATEL #8964,OT J103432.65-385135.3
15374,ATEL #8965,asassn-16eo
15375,ATEL #8965,at2016bro
15376,ATEL #8965,at2016xyz
15377,ATEL #8965,asassn-16xx
15378,ATEL #8966,sn2016brs
15379,ATEL #8966,sn2016brm
15380,ATEL #8966,sn2016brt
15381,ATEL #8966,ps16brq
15382,ATEL #8966,sn2016brq
15383,ATEL #8966,sn2016brp
15384,ATEL #8966,sn2016brr
15385,ATEL #8966,sn2016bru
15386,ATEL #8967,at2016blp
15387,ATEL #8967,sn1994ae
15388,ATEL #8968,OT J212126.83-155406.6
15389,ATEL #8968,OT J184536.01-470222.5
15390,ATEL #8968,OT J153041.15-723208.8
15391,ATEL #8969,asassn-16do
15392,ATEL #8971,m28
15393,ATEL #8971,IGR J17480-2446
15394,ATEL #8971,MAXI J0911-635
15395,ATEL #8971,ngc6397
15396,ATEL #8971,ngc2808
15397,ATEL #8971,EXO 1745-248
15398,ATEL #8973,gaia16alf
15399,ATEL #8973,2MASX J16401616+2246580
15400,ATEL #8974,AGLJ0917+1511
15401,ATEL #8974,5BZG J0912+1555
15402,ATEL #8974,3FGL J0912.7+1556
15403,ATEL #8976,sn2016adj
15404,ATEL #8976,sn2007gr
15405,ATEL #8978,OT J063429.91-300200.2
15406,ATEL #8978,OT J154801.52-292515.0
15407,ATEL #8978,OT J202523.12-532407.9
15408,ATEL #8978,OT J133352.93-375140.8
15409,ATEL #8979,asassn-16xx
15410,ATEL #8979,asassn-16eq
15411,ATEL #8979,at2016bsa
15412,ATEL #8979,ugc11898
15413,ATEL #8979,at2016xyz
15414,ATEL #8980,gaia16ali
15415,ATEL #8980,gaia15alj
15416,ATEL #8980,gaia16alj
15417,ATEL #8980,gaia15ali
15418,ATEL #8981,3FGL J0102.8+5825
15419,ATEL #8981,m2
15420,ATEL #8981,TXS 0059+581
15421,ATEL #8981,5BZU J0102+5824
15422,ATEL #8982,EXO 1745-248
15423,ATEL #8983,MAXI J0758-456
15424,ATEL #8984,OT J140958.91+174549.4
15425,ATEL #8984,ic0983
15426,ATEL #8985,at2016brv
15427,ATEL #8985,gaia16alk
15428,ATEL #8985,at2016brw
15429,ATEL #8985,ugc1072
15430,ATEL #8985,sn2005cs
15431,ATEL #8985,ngc4083
15432,ATEL #8986,MAXI J0911-655
15433,ATEL #8987,asassn-16do
15434,ATEL #8988,MAXI J0758-456
15435,ATEL #8988,1RXS J080114.6-462324
15436,ATEL #8988,1RXS J080114.6-562324
15437,ATEL #8988,grb070227
15438,ATEL #8989,sn2006lf
15439,ATEL #8989,sn2016bsd
15440,ATEL #8989,SDSS J091041.37+500204.6
15441,ATEL #8989,at2016bsd
15442,ATEL #8990,OT J172929.09+201808.3
15443,ATEL #8990,OT J203832.74+224216.4
15444,ATEL #8990,OT J212252.05+273221.9
15445,ATEL #8990,OT J204810.31-242134.4
15446,ATEL #8990,CSS 081010
15447,ATEL #8991,sn2000dn
15448,ATEL #8991,sn2007bd
15449,ATEL #8991,gaia16alq
15450,ATEL #8992,asassn-16ek
15451,ATEL #8992,asassn-16eq
15452,ATEL #8992,at2016bsa
15453,ATEL #8992,at2016bmd
15454,ATEL #8992,gaia16akk
15455,ATEL #8992,ugc11898
15456,ATEL #8993,MAXI J0758-456
15457,ATEL #8993,1RXS J080114.6-462324
15458,ATEL #8994,sn1989b
15459,ATEL #8994,OT J152333.04+092125.6
15460,ATEL #8995,m28
15461,ATEL #8995,PSR J1023+0038
15462,ATEL #8996,EXO 1745-248
15463,ATEL #8997,PSR J1023+0038
15464,ATEL #8998,PG 1553+113
15465,ATEL #8999,2MASX J05123156-4621194
15466,ATEL #8999,OT J051233.07-462122.7
15467,ATEL #9001,at2016cbx
15468,ATEL #9001,asassn-16xx
15469,ATEL #9001,SDSS J115054.45+021828.1
15470,ATEL #9001,at2016xyz
15471,ATEL #9001,asassn-16es
15472,ATEL #9002,2FGL1246.7-2546
15473,ATEL #9002,BZQJ1246-2547
15474,ATEL #9003,BZQJ1023+3948
15475,ATEL #9003,3FGL1023.1+3948
15476,ATEL #9004,OT J212920.71-620852.2
15477,ATEL #9005,asassn-16xx
15478,ATEL #9005,at2016cby
15479,ATEL #9005,2MASX J10200192+5627397
15480,ATEL #9005,at2016xyz
15481,ATEL #9005,asassn-16et
15482,ATEL #9006,at2016bqz
15483,ATEL #9006,at2016bmo
15484,ATEL #9006,at2016bpr
15485,ATEL #9006,2MASX J10233359+6439588
15486,ATEL #9006,ps16bum
15487,ATEL #9006,ps16bqz
15488,ATEL #9006,at2016buv
15489,ATEL #9006,ps16ble
15490,ATEL #9006,at2016bqv
15491,ATEL #9006,ps16bsx
15492,ATEL #9006,ps16bre
15493,ATEL #9006,at2016btl
15494,ATEL #9006,SDSS J180226.28+005537.6
15495,ATEL #9006,SDSS J090540.16+590234.2
15496,ATEL #9006,ps16bot
15497,ATEL #9006,ps16bsw
15498,ATEL #9006,at2016btk
15499,ATEL #9007,OT J173801.07-790114.1
15500,ATEL #9007,OT J151830.91-770656.7
15501,ATEL #9007,OT J185103.43-772041.6
15502,ATEL #9007,OT J072351.31+635526.2
15503,ATEL #9007,OT J112814.90-752122.0
15504,ATEL #9008,PG 1553+113
15505,ATEL #9010,1ES 1959+650
15506,ATEL #9010,3FGL J2000.0+6509
15507,ATEL #9011,asassn-16xx
15508,ATEL #9011,asassn-16eu
15509,ATEL #9011,at2016ccf
15510,ATEL #9011,ngc2649
15511,ATEL #9011,at2016xyz
15512,ATEL #9012,PNV J09553395+6905248
15513,ATEL #9012,m81
15514,ATEL #9013,ic983
15515,ATEL #9013,OT J140958.91+174549.4
15516,ATEL #9013,CSS160427
15517,ATEL #9014,sn2004aw
15518,ATEL #9014,sn2016cce
15519,ATEL #9015,ngc2617
15520,ATEL #9016,asassn-16eu
15521,ATEL #9016,sn1994ae
15522,ATEL #9016,ps16cbu
15523,ATEL #9016,CSS160417
15524,ATEL #9016,SDSS J115054.45+021828.1
15525,ATEL #9016,ngc5521
15526,ATEL #9016,sn1991m
15527,ATEL #9016,asassn-16es
15528,ATEL #9017,sn1998dk
15529,ATEL #9017,at2016bsc
15530,ATEL #9017,sn2016bsc
15531,ATEL #9017,KUG 0856+499
15532,ATEL #9018,sn1989b
15533,ATEL #9018,at2016bry
15534,ATEL #9018,ugc11635
15535,ATEL #9019,SDSS J132307.26+523858.1
15536,ATEL #9019,CSS160427
15537,ATEL #9019,SDSS J134448.50+210447.1
15538,ATEL #9019,CSS160428
15539,ATEL #9019,sn2003du
15540,ATEL #9020,asassn-16xx
15541,ATEL #9020,at2016ccj
15542,ATEL #9020,asassn-16ex
15543,ATEL #9020,at2016xyz
15544,ATEL #9020,SDSS J171023.63+262350.3
15545,ATEL #9021,IGR J01572-7259
15546,ATEL #9022,OT J164244.87+272054.3
15547,ATEL #9023,at2016cck
15548,ATEL #9023,at2016ccj
15549,ATEL #9023,SDSS 171023
15550,ATEL #9023,2MASX J17353788+0848387
15551,ATEL #9023,asassn-16ex
15552,ATEL #9023,sn2006gz
15553,ATEL #9023,sn1999cc
15554,ATEL #9024,sn2009dc
15555,ATEL #9024,SDSS J171023.63+262350.3
15556,ATEL #9024,at2016ccj
15557,ATEL #9024,asassn-16ex
15558,ATEL #9024,sn2006gz
15559,ATEL #9025,sn1999cc
15560,ATEL #9025,sn2007af
15561,ATEL #9025,sn2016cck
15562,ATEL #9026,sn2016cby
15563,ATEL #9027,ps16ccj
15564,ATEL #9028,OT J164244.87+272054.3
15565,ATEL #9028,sn1990n
15566,ATEL #9030,ngc2617
15567,ATEL #9031,ps16chs
15568,ATEL #9032,gaia16amf
15569,ATEL #9032,sn2005am
15570,ATEL #9033,OT J024453.11-580940.1
15571,ATEL #9033,OT J213948.19-595933.0
15572,ATEL #9033,OT J054457.27-522430.1
15573,ATEL #9033,asassn-14cc
15574,ATEL #9034,ic983
15575,ATEL #9034,at2016ccm
15576,ATEL #9035,sn2016ccj
15577,ATEL #9035,asassn-16ex
15578,ATEL #9037,gaia16alo
15579,ATEL #9037,ps16cct
15580,ATEL #9038,at2016ccl
15581,ATEL #9038,ic3895
15582,ATEL #9039,OT J051032.58-692130.4
15583,ATEL #9040,OT J051032.58-692130.4
15584,ATEL #9041,ps16cfh
15585,ATEL #9041,sn1989b
15586,ATEL #9041,ps16ceg
15587,ATEL #9041,sn1993j
15588,ATEL #9041,sn1995d
15589,ATEL #9041,ps16cfl
15590,ATEL #9042,OT J064233.16+295953.7
15591,ATEL #9042,OT J140056.11+352727.1
15592,ATEL #9042,OT J153105.22-260437.2
15593,ATEL #9042,OT J070040.17-754730.4
15594,ATEL #9043,sn1989b
15595,ATEL #9043,sn2016ccs
15596,ATEL #9043,at2016ccs
15597,ATEL #9043,SDSS J144519.89+035017.5
15598,ATEL #9045,asassn-16xx
15599,ATEL #9045,at2016cct
15600,ATEL #9045,ugc06434
15601,ATEL #9045,asassn-16fa
15602,ATEL #9045,at2016xyz
15603,ATEL #9046,OT J052455.76-283005.8
15604,ATEL #9047,asassn-16fa
15605,ATEL #9047,ugc6434
15606,ATEL #9048,m2
15607,ATEL #9049,mrk685
15608,ATEL #9050,ngc2617
15609,ATEL #9051,PNV J00423947+4121385
15610,ATEL #9051,m31
15611,ATEL #9052,CSS160327
15612,ATEL #9052,sn2016ccy
15613,ATEL #9052,sn2016ccx
15614,ATEL #9052,sn2016ccw
15615,ATEL #9052,sn2016bma
15616,ATEL #9052,sn2016ccv
15617,ATEL #9055,OT J062358.29-361855.3
15618,ATEL #9056,OT J202606.27-200732.6
15619,ATEL #9056,SDSS J202606.47-200733.0
15620,ATEL #9057,2MASX J22212881-2215454
15621,ATEL #9057,asassn-16xx
15622,ATEL #9057,SDSS J153151.40+372445.8
15623,ATEL #9057,asassn-16fd
15624,ATEL #9057,asassn-16fe
15625,ATEL #9057,at2016cda
15626,ATEL #9057,asassn-16fc
15627,ATEL #9057,at2016cdb
15628,ATEL #9057,at2016xyz
15629,ATEL #9057,at2016cdc
15630,ATEL #9058,asassn-16xx
15631,ATEL #9058,at2016cdd
15632,ATEL #9058,at2016xyz
15633,ATEL #9058,asassn-16ff
15634,ATEL #9059,asassn-16xx
15635,ATEL #9059,asassn-16fg
15636,ATEL #9059,at2016ckz
15637,ATEL #9059,asassn-16fh
15638,ATEL #9059,2MASX J00051603-1629348
15639,ATEL #9059,at2016cky
15640,ATEL #9059,at2016xyz
15641,ATEL #9060,SDSS J112855.72+255140.3
15642,ATEL #9060,SDSS J153151.40+372445.8
15643,ATEL #9060,asassn-16fc
15644,ATEL #9060,gaia16aou
15645,ATEL #9060,sn2003du
15646,ATEL #9061,gaia16amw
15647,ATEL #9061,ngc7339
15648,ATEL #9061,sn2007gr
15649,ATEL #9062,gaia16ams
15650,ATEL #9062,gaia16aoy
15651,ATEL #9063,OT J192544.94-202113.1
15652,ATEL #9063,OT J155833.96-232213.9
15653,ATEL #9063,OT J145417.82-351735.6
15654,ATEL #9063,OT J171812.59+060815.8
15655,ATEL #9063,OT J200130.53-100736.8
15656,ATEL #9063,OT J183747.26-520558.2
15657,ATEL #9065,at2016cdd
15658,ATEL #9065,asassn-16ff
15659,ATEL #9065,sn1999dn
15660,ATEL #9066,sn2004fu
15661,ATEL #9066,sn2016cdg
15662,ATEL #9068,ngc7793
15663,ATEL #9069,ps16che
15664,ATEL #9070,mrk501
15665,ATEL #9070,1ES 1959+650
15666,ATEL #9070,mrk421
15667,ATEL #9070,3FGL J2000.0+6509
15668,ATEL #9071,SDSS J120251.71+441527.4
15669,ATEL #9071,gaia16apd
15670,ATEL #9071,sn2010gx
15671,ATEL #9072,m62
15672,ATEL #9072,ngc6440
15673,ATEL #9072,GRS 1747-312
15674,ATEL #9073,asassn-16xx
15675,ATEL #9073,at2016cmn
15676,ATEL #9073,asassn-16fj
15677,ATEL #9073,ic1289
15678,ATEL #9073,at2016xyz
15679,ATEL #9074,ptf12dam
15680,ATEL #9074,SDSS J120251.71+441527.4
15681,ATEL #9074,gaia16apd
15682,ATEL #9075,at2016cmn
15683,ATEL #9075,sn1994d
15684,ATEL #9075,asassn-16fj
15685,ATEL #9076,PNV J00423947+4121385
15686,ATEL #9076,m31
15687,ATEL #9076,m31n2016-05a
15688,ATEL #9077,PSR J1846-0258
15689,ATEL #9077,PSR B1509-58
15690,ATEL #9078,OT J223854.45+053607.5
15691,ATEL #9078,OT J001021.33+731516.5
15692,ATEL #9078,OT J180606.58+272108.8
15693,ATEL #9078,OT J203111.28-625350.6
15694,ATEL #9078,asassn-13ct
15695,ATEL #9078,SDSSJ223854.51+053606.8
15696,ATEL #9079,asassn-16fl
15697,ATEL #9079,asassn-16xx
15698,ATEL #9079,2MASX J10065350-1543022
15699,ATEL #9079,at2016cnx
15700,ATEL #9079,at2016xyz
15701,ATEL #9080,asassn-16fm
15702,ATEL #9080,at2016cny
15703,ATEL #9080,at2016xyz
15704,ATEL #9080,asassn-16xx
15705,ATEL #9081,2MASX J13323577-0516218
15706,ATEL #9081,asassn-16xx
15707,ATEL #9081,asassn-16fo
15708,ATEL #9081,at2016cob
15709,ATEL #9081,at2016coa
15710,ATEL #9081,asassn-16fn
15711,ATEL #9081,at2016xyz
15712,ATEL #9082,TXS2011-077
15713,ATEL #9082,2FGLJ2025.6-0736
15714,ATEL #9082,pks2023-07
15715,ATEL #9083,sn2016cnv
15716,ATEL #9083,sn2003kf
15717,ATEL #9083,SDSS J155106.04+342551.9
15718,ATEL #9084,2FGLJ1258.2+3231
15719,ATEL #9085,sn2016cnv
15720,ATEL #9085,sn2003kf
15721,ATEL #9085,SDSS J155106.04+342551.9
15722,ATEL #9086,asassn-16xx
15723,ATEL #9086,asassn-16fp
15724,ATEL #9086,at2016coi
15725,ATEL #9086,ugc11868
15726,ATEL #9086,at2016xyz
15727,ATEL #9088,asassn-16fp
15728,ATEL #9088,m2
15729,ATEL #9088,at2016coi
15730,ATEL #9090,sn2006aj
15731,ATEL #9090,asassn-16fp
15732,ATEL #9090,ugc11868
15733,ATEL #9090,sn2016coi
15734,ATEL #9091,asassn-16xx
15735,ATEL #9091,asassn-16fq
15736,ATEL #9091,at2016cok
15737,ATEL #9091,at2016xyz
15738,ATEL #9091,m66
15739,ATEL #9093,sn2016cok
15740,ATEL #9093,sn1999em
15741,ATEL #9093,m66
15742,ATEL #9093,asassn-16fq
15743,ATEL #9094,sn2016cok
15744,ATEL #9094,m66
15745,ATEL #9094,asassn-16fq
15746,ATEL #9095,ngc4125
15747,ATEL #9095,sn2002er
15748,ATEL #9095,sn2016coj
15749,ATEL #9096,2FGLJ0808.2-0751
15750,ATEL #9098,m31
15751,ATEL #9098,PNV J00424288+4115274
15752,ATEL #9099,at2016cob
15753,ATEL #9099,2MASX J13323577-0516218
15754,ATEL #9099,sn1999gp
15755,ATEL #9099,asassn-16fo
15756,ATEL #9100,gaia16alq
15757,ATEL #9102,pks1510-089
15758,ATEL #9103,sn2016cor
15759,ATEL #9103,at2016cor
15760,ATEL #9103,SDSS J154431.47+161814.0
15761,ATEL #9103,sn2007a
15762,ATEL #9104,OT J162941.70-313616.0
15763,ATEL #9104,OT J105145.85+552312.4
15764,ATEL #9104,PGC032587
15765,ATEL #9104,OT J190516.08+472334.1
15766,ATEL #9105,pks1510-089
15767,ATEL #9106,ps16cow
15768,ATEL #9106,ngc6012
15769,ATEL #9106,at2016cpd
15770,ATEL #9107,CSS160527
15771,ATEL #9107,sn1998bu
15772,ATEL #9107,asassn-16fc
15773,ATEL #9108,XTE J1709-267
15774,ATEL #9109,AX J1745.6-2901
15775,ATEL #9110,2MASX J21412438-1404429
15776,ATEL #9110,at2016cph
15777,ATEL #9110,at2016cpe
15778,ATEL #9110,SDSS J100212.57-031044.3
15779,ATEL #9110,SDSS J100219.59-031238.0
15780,ATEL #9110,at2016cpi
15781,ATEL #9110,ngc7047
15782,ATEL #9110,atlas16azu
15783,ATEL #9110,SDSS J203914.10-055227.8
15784,ATEL #9110,atlas16bac
15785,ATEL #9110,atlas16ays
15786,ATEL #9110,at2016cpu
15787,ATEL #9110,at2016cpv
15788,ATEL #9110,at2016cpl
15789,ATEL #9110,2MASX J09515469-1435562
15790,ATEL #9110,at2016cpg
15791,ATEL #9110,SDSS J130101.35-011237.7
15792,ATEL #9110,atlas16azy
15793,ATEL #9110,atlas16ayw
15794,ATEL #9110,atlas16ayg
15795,ATEL #9110,atlas16axt
15796,ATEL #9110,at2016cpw
15797,ATEL #9110,atlas16ayo
15798,ATEL #9111,ps16bdu
15799,ATEL #9111,sn2016bdu
15800,ATEL #9111,ugc08250
15801,ATEL #9112,CSS160603
15802,ATEL #9113,ic2016
15803,ATEL #9113,CSS160603
15804,ATEL #9113,2MASS J16211735+4412541
15805,ATEL #9114,asassn-16fs
15806,ATEL #9114,at2016cpy
15807,ATEL #9114,asassn-16xx
15808,ATEL #9114,at2016xyz
15809,ATEL #9114,ugc09523
15810,ATEL #9115,SAX J1747.0-2853
15811,ATEL #9116,m31n2016-04a
15812,ATEL #9116,m31
15813,ATEL #9116,m31n2007-10a
15814,ATEL #9116,OT J004528.12+414117.6
15815,ATEL #9117,asassn-16ft
15816,ATEL #9117,at2016xyz
15817,ATEL #9117,asassn-16xx
15818,ATEL #9117,at2016cqj
15819,ATEL #9118,at2016coa
15820,ATEL #9118,asassn-16fn
15821,ATEL #9118,sn2008s
15822,ATEL #9119,PGC024209
15823,ATEL #9120,OT J194732.04+405021.8
15824,ATEL #9120,OT J145949.09-194555.3
15825,ATEL #9120,OT J190901.75-343617.3
15826,ATEL #9120,OT J180241.86+090312.9
15827,ATEL #9120,OT J200308.64+023410.4
15828,ATEL #9120,OT J130523.22-033819.6
15829,ATEL #9121,1ES 1959+650
15830,ATEL #9122,CSS160603
15831,ATEL #9123,asassn-16xx
15832,ATEL #9123,asassn-16fv
15833,ATEL #9123,at2016cqz
15834,ATEL #9123,at2016xyz
15835,ATEL #9123,ic4705
15836,ATEL #9124,at2016coi
15837,ATEL #9126,2MASX J17093078+2136344
15838,ATEL #9126,atlas16bcb
15839,ATEL #9127,asassn-16xx
15840,ATEL #9127,at2016xyz
15841,ATEL #9127,asassn-16fx
15842,ATEL #9127,at2016csd
15843,ATEL #9128,asassn-16fp
15844,ATEL #9129,asassn-16fs
15845,ATEL #9129,ps16cqa
15846,ATEL #9129,sn1998s
15847,ATEL #9129,ps16cow
15848,ATEL #9129,ps16cqb
15849,ATEL #9131,SDSS J171414.01+413345.6
15850,ATEL #9131,atlas16bce
15851,ATEL #9131,SDSS J151431.52+064123.9
15852,ATEL #9131,SDSS J134023.58+250854.9
15853,ATEL #9131,atlas16bcg
15854,ATEL #9131,atlas16bbx
15855,ATEL #9131,at2016csi
15856,ATEL #9131,at2016csl
15857,ATEL #9131,at2016csr
15858,ATEL #9131,2MASX J17093078+2136344
15859,ATEL #9131,atlas16bcm
15860,ATEL #9131,at2016csg
15861,ATEL #9131,at2016csk
15862,ATEL #9131,atlas16bcb
15863,ATEL #9131,2MASX J16510150+2448459
15864,ATEL #9131,at2016csj
15865,ATEL #9131,KUGX 1631+334
15866,ATEL #9131,atlas16bcd
15867,ATEL #9132,CSS160603
15868,ATEL #9132,2MASS J16211735+4412541
15869,ATEL #9133,2MASX J21412438-1404429
15870,ATEL #9133,at2016cpw
15871,ATEL #9134,asassn-16fp
15872,ATEL #9134,ugc11868
15873,ATEL #9135,2MASX J17093078+2136344
15874,ATEL #9135,atlas16bcb
15875,ATEL #9135,sn2008z
15876,ATEL #9136,OT J174845.03-283646.7
15877,ATEL #9136,OT J174643.71-290652.6
15878,ATEL #9136,PGC135878
15879,ATEL #9136,OT J180241.87+090312.9
15880,ATEL #9136,OT J031316.27-261217.0
15881,ATEL #9136,OT J204719.21+074704.8
15882,ATEL #9137,mrk421
15883,ATEL #9138,CSS160603
15884,ATEL #9138,2MASS J16211735+4412541
15885,ATEL #9139,1ES 1959+650
15886,ATEL #9140,ps16cqc
15887,ATEL #9140,ps16cro
15888,ATEL #9141,CSS160603
15889,ATEL #9142,asassn-16fl
15890,ATEL #9142,asassn-16fg
15891,ATEL #9142,at2016cnx
15892,ATEL #9142,asassn-16fd
15893,ATEL #9142,asassn-16fe
15894,ATEL #9142,at2016cky
15895,ATEL #9142,at2016cdb
15896,ATEL #9142,at2016cqz
15897,ATEL #9142,asassn-16fv
15898,ATEL #9142,at2016cdc
15899,ATEL #9143,m31n2016-05b
15900,ATEL #9143,m31
15901,ATEL #9143,PNV J00424288+4115274
15902,ATEL #9145,2MASX J13403142+5535431
15903,ATEL #9145,SDSS J164809.12+460524.2
15904,ATEL #9145,at2016csv
15905,ATEL #9145,SDSS J163259.09+315743.4
15906,ATEL #9145,atlas16bel
15907,ATEL #9145,atlas16beo
15908,ATEL #9145,atlas16bek
15909,ATEL #9145,at2016cvj
15910,ATEL #9145,2MASX J15364453+4817382
15911,ATEL #9145,at2016cst
15912,ATEL #9145,at2016csu
15913,ATEL #9145,atlas16bem
15914,ATEL #9146,asassn-16xx
15915,ATEL #9146,at2016cvl
15916,ATEL #9146,asassn-16gf
15917,ATEL #9146,at2016xyz
15918,ATEL #9147,asassn-16fp
15919,ATEL #9147,sn2002ap
15920,ATEL #9147,ugc11868
15921,ATEL #9148,1ES 1959+650
15922,ATEL #9149,4U0115+63
15923,ATEL #9149,4U 0115+63
15924,ATEL #9151,ngc4708
15925,ATEL #9151,atlas16bdg
15926,ATEL #9151,at2016cvn
15927,ATEL #9154,OT J191908.95-124942.3
15928,ATEL #9154,OT J205816.98+235812.6
15929,ATEL #9154,SDSS J205816.83+235814.8
15930,ATEL #9154,OT J233129.53-314648.8
15931,ATEL #9155,ngc2992
15932,ATEL #9156,PGC 032587
15933,ATEL #9156,OT J105145.85+552312.4
15934,ATEL #9156,sn1992a
15935,ATEL #9158,gaia16apd
15936,ATEL #9159,4U 0115+63
15937,ATEL #9160,2FGLJ1512.8-0906
15938,ATEL #9160,BZQJ1512-0905
15939,ATEL #9160,pks1510-089
15940,ATEL #9161,OT J011751.75-560158.6
15941,ATEL #9161,SDSS J220727.80-053127.5
15942,ATEL #9161,OT J220727.43-053121.8
15943,ATEL #9163,OT J222438.99+105729.5
15944,ATEL #9164,OT J004117.95+403352.9
15945,ATEL #9164,m31
15946,ATEL #9165,sn2001ay
15947,ATEL #9165,ngc4708
15948,ATEL #9165,sn2003w
15949,ATEL #9165,atlas16bdg
15950,ATEL #9166,OT J164511.95+275227.2
15951,ATEL #9166,OT J004117.95+403352.9
15952,ATEL #9167,CRTS J162117.3+441254
15953,ATEL #9167,HD 109962
15954,ATEL #9167,2MASS J16211735+4412541
15955,ATEL #9167,CSS160603
15956,ATEL #9167,SDSS J162117.36+441254.0
15957,ATEL #9168,1ES 1959+650
15958,ATEL #9169,at2016cvm
15959,ATEL #9169,sn1995d
15960,ATEL #9170,at2016cqk
15961,ATEL #9170,asassn-16fx
15962,ATEL #9170,at2016brx
15963,ATEL #9170,at2016cpx
15964,ATEL #9170,asassn-16fh
15965,ATEL #9170,at2016css
15966,ATEL #9171,at2016cvv
15967,ATEL #9172,4U0115+63
15968,ATEL #9173,at2016cvw
15969,ATEL #9174,OT J095958.98-190100.6
15970,ATEL #9174,OT J012303.34-492007.7
15971,ATEL #9174,OT J211223.35+144645.1
15972,ATEL #9175,m81
15973,ATEL #9176,1AGLR J2254+1609
15974,ATEL #9177,m81
15975,ATEL #9177,PNV J09545398+6902340
15976,ATEL #9179,pks1510-089
15977,ATEL #9180,grb160622a
15978,ATEL #9180,3XMM J161736.1-510224
15979,ATEL #9181,XTE J1709-267
15980,ATEL #9182,ps16cvc
15981,ATEL #9182,sn2016cxb
15982,ATEL #9182,at2016cxa
15983,ATEL #9182,ps16cvb
15984,ATEL #9182,sn1998bu
15985,ATEL #9183,2E 1613.5-5053
15986,ATEL #9184,grb160622a
15987,ATEL #9185,OT J211223.35+144645.1
15988,ATEL #9187,m31n2016-05b
15989,ATEL #9187,m31
15990,ATEL #9188,asassn-16xx
15991,ATEL #9188,at2016xyz
15992,ATEL #9188,asassn-16gm
15993,ATEL #9188,at2016cyh
15994,ATEL #9189,asassn-16fq
15995,ATEL #9189,sn2016cok
15996,ATEL #9189,ngc3627
15997,ATEL #9193,ngc4125
15998,ATEL #9193,sn2016coj
